code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,other_sports
1889655,TRUE,PARRY Diane,PARRY D,Diane PARRY,Female,Athlete,FRA,France,France,France,France,FRA,170.0,0.0,Tennis,Women's Doubles;Women's Singles,2002-09-01,NICE,France,,,,,,,,French,Personal: Martin Vilar (ESP),
1900424,TRUE,BOULTER Katie,BOULTER K,Katie BOULTER,Female,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,183.0,0.0,Tennis,Women's Doubles;Women's Singles,1996-08-01,LEICESTER,Great Britain,,,,Hockey; cycling; shopping and cooking. Supports Leicester City Football Club,,,Father; David. Mother; Sue,English,Personal: Biljana Vesilinovic (SRB),
1558575,TRUE,KERBER Angelique,KERBER A,Angelique KERBER,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,173.0,0.0,Tennis,Women's Doubles;Women's Singles,1988-01-18,BREMEN,Germany,,,,Sport; travelling; design (fashion & jewellry); photography,,,Father; Slawek. Mother; Beata. Sister; Jessica,English; German; Polish,Personal: Torben Beltz (GER),
1558578,TRUE,MARIA Tatjana,MARIA T,Tatjana MARIA,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,172.0,0.0,Tennis,Women's Doubles;Women's Singles,1987-08-08,BAD SAULGAU,Germany,,,,Watching handball,,,Daughters; Charlotte and Cecilia. Father; Heinrich (deceased). Mother; Margit. Brothers; Daniel and Matthias,English; German,Personal: Charles Edouard Maria (GER),
1558587,TRUE,KORPATSCH Tamara,KORPATSCH T,Tamara KORPATSCH,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,170.0,0.0,Tennis,Women's Doubles;Women's Singles,1995-05-12,HAMBURG,Germany,,,,,,,Father; Thomas. Mother; Birgit. Brothers; Tom and Richie,English; German,Personal: Thomas Korpatsch (GER),
1562402,TRUE,BRONZETTI Lucia,BRONZETTI L,Lucia BRONZETTI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,170.0,0.0,Tennis,Women's Doubles;Women's Singles,1998-12-10,RIMINI,Italy,STUTTGART,,,,,,,English; Italian,Personal: Francesco Piccari (ITA),
1562418,TRUE,COCCIARETTO Elisabetta,COCCIARETTO E,Elisabetta COCCIARETTO,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,166.0,0.0,Tennis,Women's Doubles;Women's Singles,2001-01-25,ANCONA,Italy,,,,,,,Father; Piero. Mother; Jessica. Brother; Alessandro,English; Italian,Personal: Fausto Scolari (ITA),
1910330,TRUE,PAOLINI Jasmine,PAOLINI J,Jasmine PAOLINI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,163.0,0.0,Tennis,Women's Doubles;Women's Singles,1996-01-04,CASTELNUOVO DI GARFAGNANA,Italy,,,,,,,Father; Ugo. Mother; Jacqueline Gardiner. Brother; William,English; Italian; Polish,Personal: Renzo Furlan (ITA),
1966945,TRUE,RUS Arantxa,RUS A,Arantxa RUS,Female,Athlete,NED,Netherlands,Netherlands,Netherlands,Netherlands,NED,180.0,0.0,Tennis,Women's Doubles;Women's Singles,1990-12-13,DELFT,Netherlands,,,,Enjoys shopping; movies and seeing friends,,,Father; Lous. Mother; Judith. Sister; Kim,Dutch; English,Personal: Julian Alonso (ESP),
1940154,TRUE,SUN Lulu,SUN L,Lulu SUN,Female,Athlete,NZL,New Zealand,New Zealand,New Zealand,New Zealand,NZL,173.0,0.0,Tennis,Women's Doubles;Women's Singles,2001-04-14,,New Zealand,,,,,,,,Chinese; English; French,Personal: Vladimir Platenik (SVK),
1931914,TRUE,LINETTE Magda,LINETTE M,Magda LINETTE,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,171.0,0.0,Tennis,Women's Doubles;Women's Singles,1992-02-12,POZNAN,Poland,POZNAN,Poland,,,,,Father; Tomasz. Mother; Beata. Sister; Dagmara,English; Polish,Personal: Mark Gellard (GBR),
1550072,TRUE,BOGDAN Ana,BOGDAN A,Ana BOGDAN,Female,Athlete,ROU,Romania,Romania,Romania,Romania,ROU,170.0,0.0,Tennis,Women's Doubles;Women's Singles,1992-11-25,SINAIA,Romania,,,,Enjoys skiing and snowboarding; horse riding; swimming; travelling,,,Father; Ion. Mother; Monica,English; Romanian,Personal: Bogdan Nitescu (ROU),
1550074,TRUE,CRISTIAN Jaqueline Adina,CRISTIAN JA,Jaqueline Adina CRISTIAN,Female,Athlete,ROU,Romania,Romania,Romania,Romania,ROU,175.0,0.0,Tennis,Women's Doubles;Women's Singles,1998-06-05,BUCHAREST,Romania,,,,,,,,English; Romanian,Personal: Javier Marti (ESP),
3528309,TRUE,BEGU Irina-Camelia,BEGU IC,Irina-Camelia BEGU,Female,Athlete,ROU,Romania,Romania,Romania,Romania,ROU,181.0,0.0,Tennis,Women's Doubles;Women's Singles,1990-08-26,BUCHAREST,Romania,,,,,,,Father; Paul. Mother; Steluta. Brother; Andrei,English; Romanian,Personal: Victor Crivoi (ROU),
1897529,TRUE,YASTREMSKA Dayana,YASTREMSKA D,Dayana YASTREMSKA,Female,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,175.0,0.0,Tennis,Women's Doubles;Women's Singles,2000-05-15,ODESSA,Ukraine,ODESSA,Ukraine,,Singing; dancing; extreme driving,,,Father; Oleksandr. Mother; Marina,English; Ukrainian,,
1897531,TRUE,KOSTYUK Marta,KOSTYUK M,Marta KOSTYUK,Female,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,175.0,0.0,Tennis,Women's Doubles;Women's Singles,2002-06-28,KYIV,Ukraine,,,,,,,Father; Oleg. Mother; Talina. Sisters; Zoryana and Mariya,English; Ukranian,Personal: Sandra Zaniewska (POL),
1930776,TRUE,COLLINS Danielle,COLLINS D,Danielle COLLINS,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,177.0,0.0,Tennis,Women's Doubles;Women's Singles,1993-12-13,ST. PETERSBURG; FL,United States,,,,Going to the beach; fishing; running,,,Father; Walter. Mother; Cathy. Brother; Joel,English,,
1930802,TRUE,PEGULA Jessica,PEGULA J,Jessica PEGULA,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,0.0,Tennis,Women's Doubles;Women's Singles,1994-02-24,BUFFALO; NY,United States,CHARLESTON; SC,United States,Jessie; JP; Jess,Golf; sports and design,,,Husband; Taylor Gahagen (married October 2021). Parents; Terrence and Kim. Brothers; Michael and Matthew. Sisters; Laura and Kelly,English,Personal: Mark Knowles (BAH); Mark Merklein (BAH),
1979734,TRUE,ANDREEVA Mirra,ANDREEVA M,Mirra ANDREEVA,Female,Athlete,AIN,AIN,AIN,Russian Federation,Russian Federation,RUS,171.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,2007-04-29,KRASNOYARSK,Russian Federation,CANNES,France,,,,,,English; Russian,Personal: Conchita Martinez (ESP),
1896025,TRUE,PODOROSKA Nadia,PODOROSKA N,Nadia PODOROSKA,Female,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,171.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,1997-02-10,ROSARIO,Argentina,ALICANTE,Spain,La Rusa; La Peque,,,,Father; Marcelo. Mother; Irene. Both are pharmacists,English; Spanish,Personal: Emiliano Redondi (ARG); Juan Pablo Guzman (ARG),
1927719,TRUE,WANG Xinyu,WANG X,WANG Xinyu,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,182.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,2001-09-26,GUANGDONG,China,,,,Passions away from the court are yoga and food,,,Father; Peng Wang. Mother; Jinghui Zhou,Chinese,Personal: Miro Hrvatin (CRO),
1901342,TRUE,SINIAKOVA Katerina,SINIAKOVA K,Katerina SINIAKOVA,Female,Athlete,CZE,Czechia,Czechia,Czechia,Czechia,CZE,174.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,1996-05-10,HRADEC KRALOVE,Czechia,,,Katy; Katka,Listening to music; reading science fiction and detective books,,,Father; Dmitri Siniakov. Mother; Siniakova. Brother; Daniel,Czech; English,Personal: Peter Huber (GER),
1563681,TRUE,SORRIBES TORMO Sara,SORRIBES TORMO S,Sara SORRIBES TORMO,Female,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,176.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,1996-10-08,CASTELLON,Spain,,Spain,,Likes to hang out with brother and friends,,,Brother; Pablo,English; Spanish,Personal: Silvia Soler Espinosa (ESP),
1889652,TRUE,GARCIA Caroline,GARCIA C,Caroline GARCIA,Female,Athlete,FRA,France,France,France,France,FRA,178.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,1993-10-16,SAINT-GERMAIN-EN-LAYE,France,,,Caro,Sport; travel; cuisine,,,Father; Louis Paul. Mother; Marylene,English; French,Coach: Bertrand Perret (FRA),
1558576,TRUE,SIEGEMUND Laura,SIEGEMUND L,Laura SIEGEMUND,Female,Athlete,GER,Germany,Germany,Germany,Germany,GER,168.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,1988-03-04,FILDERSTADT,Germany,STUTTGART,Germany,,Science; nature; psychology; sports,,,Father; Harro. Mother; Brigitta. Brother; Arlen. Sister; Satu,English; French; German,Personal: Antonio Zucca (ITA),
1961362,TRUE,SAKKARI Maria,SAKKARI M,Maria SAKKARI,Female,Athlete,GRE,Greece,Greece,Greece,Greece,GRE,170.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,1995-07-25,ATHENS,Greece,ATHENS,Greece,,Enjoys going back to Greece and seeing friends,,,Father; Konstantinos. Mother; Angeliki. Brother; Yannis. Sister; Amanda,English,Personal: David Witt (USA),
1562409,TRUE,ERRANI Sara,ERRANI S,Sara ERRANI,Female,Athlete,ITA,Italy,Italy,Italy,Italy,ITA,164.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,1987-04-29,BOLOGNA,Italy,,,Sarita,Enjoys reading; movies; music (especially pop); following soccer and basketball; playing Monopoly; cards and video games,,,Father; Giorgio (produce vendor). Mother; Fulvia (pharmacist). Brother; Davide,English; Italian; Spanish,Coach: Pablo Lozano Beamud (ESP),
1930784,TRUE,GAUFF Coco,GAUFF C,Coco GAUFF,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,175.0,0.0,Tennis,Women's Doubles;Women's Singles;Mixed Doubles,2004-03-13,DELRAY BEACH; FL,United States,,,,Enjoys hanging out with her brother and family; watching superhero movies and making TikTok videos,,,Father; Corey; played basketball at Georgia State. Mother; Candi; excelled in gymnastics before competing in track and field at Florida State University,English,Personal: Jean Christophe Faurel (FRA); Brad Gilbert (USA),
1562302,TRUE,GRABHER Julia,GRABHER J,Julia GRABHER,Female,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,169.0,0.0,Tennis,Women's Singles,1996-07-02,DORNBIRN,Austria,,,,,,,,English; German,Personal: Gunter Bresnik (AUT),
1955861,TRUE,PIGOSSI Laura,PIGOSSI L,Laura PIGOSSI,Female,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,164.0,0.0,Tennis,Women's Singles,1994-08-02,SAO PAULO,Brazil,BARCELONA,Spain,,Likes to play guitar; read; draw; and do photography,,,Father; Antonio Carlos Herrman. Mother; Naila Pigossi,English; Portuguese,Personal: German Puentes (ESP),
1555417,TRUE,TOMOVA Viktoriya,TOMOVA V,Viktoriya TOMOVA,Female,Athlete,BUL,Bulgaria,Bulgaria,Bulgaria,Bulgaria,BUL,168.0,0.0,Tennis,Women's Singles,1995-02-25,SOFIA,Bulgaria,,,,,,,Father; Konstantin Tomov (her coach). Mother; Eleonora. Brother; Ivan,Bulgarian; Croatian; English; Russian,Personal: Konstantin Tomov (BUL),
1972643,TRUE,ANDREESCU Bianca,ANDREESCU B,Bianca ANDREESCU,Female,Athlete,CAN,Canada,Canada,Canada,Canada,CAN,170.0,0.0,Tennis,Women's Singles,2000-06-16,MISSISSAUGA; ON,Canada,,,Bibi,Loves music and notes hip-hop/rap as her favorite genre. Favorite sports team is the NBA's Toronto Raptors. Enjoys fashion and beauty,,,Parents; Nicu and Maria Andreescu,English,Personal: James Nishimura (USA),
1927710,TRUE,WANG Xiyu,WANG X,WANG Xiyu,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,182.0,0.0,Tennis,Women's Singles,2001-03-28,TAIXING,,,,,In spare time; enjoys making Lego and watching anime,,,Father; Frank Wang. Mother; Ma Xiaodan,Chinese,,
1543443,TRUE,OSORIO Camila,OSORIO C,Camila OSORIO,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,170.0,0.0,Tennis,Women's Singles,2001-12-22,CUCUTA,Colombia,CUCUTA,Colombia,,,,,,Spanish,Personal: Ana Alcazar (ESP),
1554970,TRUE,MARTIC Petra,MARTIC P,Petra MARTIC,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,181.0,0.0,Tennis,Women's Singles,1991-01-19,SPLIT,Croatia,,,,Watching TV series and documentaries; spending time with friends; explore new places and cities. Her favourite city to visit is Paris,,,Mother; Sandra,Croatian; English,Personal: Jacob Meyer (USA),
1892333,TRUE,WOZNIACKI Caroline,WOZNIACKI C,Caroline WOZNIACKI,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,177.0,0.0,Tennis,Women's Singles,1990-07-11,ODENSE,Denmark,,,,Reading; shopping; music; football; swimming and golf,,,Father; Piotr. Mother; Anna,Danish; English,,
1892334,TRUE,TAUSON Clara,TAUSON C,Clara TAUSON,Female,Athlete,DEN,Denmark,Denmark,Denmark,Denmark,DEN,182.0,0.0,Tennis,Women's Singles,2002-12-21,COPENHAGEN,Denmark,,,,,,,,Danish; English,Personal: Lars Christensen (DEN),
1888025,TRUE,SHERIF Mayar,SHERIF M,Mayar SHERIF,Female,Athlete,EGY,Egypt,Egypt,Egypt,Egypt,EGY,180.0,0.0,Tennis,Women's Singles,1996-05-05,CAIRO,Egypt,,,,Travelling. Love listening to drums and would like to play one day,,,Father; Sherif. Mother; Amal. Sisters; Rawan; Dalya; Rana,Arabic; English; French; Spanish,Personal: Justo Gonzalez Martinez (ESP),
1896648,TRUE,UCHIJIMA Moyuka,UCHIJIMA M,UCHIJIMA Moyuka,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,173.0,0.0,Tennis,Women's Singles,2001-08-11,KUALA LUMPUR,Malaysia,,,,Likes to listen South Korean boy band BTS,,,,Japanese,Personal: Alan Ma (CHN),
1896662,TRUE,OSAKA Naomi,OSAKA N,OSAKA Naomi,Female,Athlete,JPN,Japan,Japan,Japan,Japan,JPN,180.0,0.0,Tennis,Women's Singles,1997-10-16,OSAKA,Japan,LOS ANGELES; CA,United States,,Fashion; gaming and photography,,,Father; Leonard Francois. Mother; Tamaki Osaka. Sister; Mari,English; Japanese,Personal: Wim Fissette (BEL),
1948068,TRUE,OSTAPENKO Jelena,OSTAPENKO J,Jelena OSTAPENKO,Female,Athlete,LAT,Latvia,Latvia,Latvia,Latvia,LAT,177.0,0.0,Tennis,Women's Singles,1997-06-08,RIGA,Latvia,RIGA,Latvia,,Spending time with her family and dog; listening to music; going out with friends,,,Father; Jevgenijs. Mother; Jelena Jakovleva. Half-brother; Maksim,English; Latvian; Russian,Personal: Stanislav Khmarsky (UKR),Was a professional ballroom dancer for seven years
1956416,TRUE,KOVINIC Danka,KOVINIC D,Danka KOVINIC,Female,Athlete,MNE,Montenegro,Montenegro,Montenegro,Montenegro,MNE,169.0,0.0,Tennis,Women's Singles,1994-11-18,CETINJE,Montenegro,,,,Watching movies; hanging out with friends; listening to music; shopping and reading,,,Father; Radenko. Mother; Snjezana. Brothers; Aleksa and Luka,English; Montenegrin; Spanish,Personal: Nemanja Plavsic (MNE),
1931815,TRUE,SWIATEK Iga,SWIATEK I,Iga SWIATEK,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,176.0,0.0,Tennis,Women's Singles,2001-05-31,WARSAW,Poland,WARSAW,Poland,,Reading; listening to music (enjoys rock music; including AC/DC and Pink Floyd),,,,English; Polish,Personal: Tomasz Wiktorowski (POL),
1931832,TRUE,FRECH Magdalena,FRECH M,Magdalena FRECH,Female,Athlete,POL,Poland,Poland,Poland,Poland,POL,171.0,0.0,Tennis,Women's Singles,1997-12-15,LODZ,Poland,,,,,,,,English; Polish,Personal: Andrzej Kobierski (POL),
1976547,TRUE,GOLUBIC Viktorija,GOLUBIC V,Viktorija GOLUBIC,Female,Athlete,SUI,Switzerland,Switzerland,Switzerland,Switzerland,SUI,169.0,0.0,Tennis,Women's Singles,1992-10-16,ZURICH,Switzerland,ZURICH,Switzerland,Viki,Reading Harry Potter books; practicing Kung Fu,,,Father; Ignacije. Mother; Vucica. Sister; Natalija. Brothers; Kristijan and David,Croatian; English; German; Serbian,,
1911527,TRUE,SCHMIEDLOVA Anna Karolina,SCHMIEDLOVA AK,Anna Karolina SCHMIEDLOVA,Female,Athlete,SVK,Slovakia,Slovakia,Slovakia,Slovakia,SVK,176.0,0.0,Tennis,Women's Singles,1994-09-13,KOSICE,Slovakia,,,,Enjoys biology; painting; photography and reading,,,Father; Yuraj. Mother; Martina. Sister; Kristina. Brother Yuraj,English; Slovak,Personal: Ladislav Simon (SVK),
1897526,TRUE,SVITOLINA Elina,SVITOLINA E,Elina SVITOLINA,Female,Athlete,UKR,Ukraine,Ukraine,Ukraine,Ukraine,UKR,174.0,0.0,Tennis,Women's Singles,1994-09-12,ODESA,Ukraine,KHARKIV,Ukraine,,Playing football; golf; cooking,,,Husband; Gael Monfils. Daughter; Skai Monfils. Parents; Mykhaylo and Olena. Brother; Yulian,English; Russian; Ukrainian,Coach: Raemon Sluiter (NED),
1930777,TRUE,NAVARRO Emma,NAVARRO E,Emma NAVARRO,Female,Athlete,USA,United States,United States of America,United States,United States of America,USA,170.0,0.0,Tennis,Women's Singles,2001-05-18,NEW YORK; NY,United States,,,,,,,Father; Ben (businessman). Mother; Kelly. Sister; Meggie,English,Personal: Peter Ayers (USA),
1927709,TRUE,ZHENG Qinwen,ZHENG Q,ZHENG Qinwen,Female,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,178.0,0.0,Tennis,Women's Singles;Mixed Doubles,2002-10-08,SHIYAN,China,,,,,,,,Chinese,Personal: Pere Riba (ESP),
1554972,TRUE,VEKIC Donna,VEKIC D,Donna VEKIC,Female,Athlete,CRO,Croatia,Croatia,Croatia,Croatia,CRO,179.0,0.0,Tennis,Women's Singles;Mixed Doubles,1996-06-28,OSIJEK,Croatia,MONTE CARLO,Monaco,,Reading books; watching movies and TV series,,,Father; Igor (former football goalkeeper). Mother; Brankica (former track hurdler),Croatian; English; Italian,Personal: Nikola Horvat (CRO),
1937347,TRUE,LITVINOVICH Ivan,LITVINOVICH I,Ivan LITVINOVICH,Male,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,Trampoline Gymnastics,Men,2001-06-26,VILEYKA,Belarus,VITEBSK,Belarus,Vanya,Cars; motorcycles; computer games; watching films,Athlete,Has studied coaching at Belarusian State University of Physical Education (Minsk; BLR),Mother; Tatiana (tumbling coach),Belarusian; Russian,National/personal: Olga Vlasova (BLR); since 2017,
1968316,TRUE,BATTY Brock,BATTY B,Brock BATTY,Male,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,Trampoline Gymnastics,Men,2007-01-04,FRANKSTON; VIC,Australia,FRANKSTON; VIC,Australia,,br>Fishing; golf; spending time with friends and family;  going to the beach,Athlete,,,English,Personal: Dani Robb,
1566341,TRUE,WIZANI Benny,WIZANI B,Benny WIZANI,Male,Athlete,AUT,Austria,Austria,Austria,Austria,AUT,0.0,0.0,Trampoline Gymnastics,Men,2001-06-26,TULLN,Austria,ABSDORF,Austria,One of the 'Austrian Dance Party' and 'Performer Boys;' for bringing a boombox and lively attitudes to competitions,,Armed forces athlete,,,German,Personal: Wilfried Woeber (AUT),
1953709,TRUE,DUTRA Rayan,DUTRA R,Rayan DUTRA,Male,Athlete,BRA,Brazil,Brazil,Brazil,Brazil,BRA,0.0,0.0,Trampoline Gymnastics,Men,2002-03-29,BELO HORIZONTE,Brazil,MINAS GERAIS,Brazil,,,Athlete,,,English; Portuguese,Personal: Alexandro Rungue (BRA),
1918789,TRUE,YAN Langyu,YAN L,YAN Langyu,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0.0,0.0,Trampoline Gymnastics,Men,1999-08-31,HUNAN,China,,China,,,,,,Chinese,Personal: Luo Dan (CHN); He Te (CHN).<br>National: Dong Dong (CHN),
1918790,TRUE,WANG Zisai,WANG Z,WANG Zisai,Male,Athlete,CHN,China,People's Republic of China,China,People's Republic of China,CHN,0.0,0.0,Trampoline Gymnastics,Men,2006-06-18,JIANGSU PROVINCE,China,,China,,,Athletes; student,Nanjing Institute of Physical Education (Nanjing; CHN),,Mandarin,Hu Junxiong,
1543408,TRUE,HERNANDEZ Angel,HERNANDEZ A,Angel HERNANDEZ,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0.0,0.0,Trampoline Gymnastics,Men,1995-01-06,ALBACETE,Spain,,,,Walking his dogs. “When I go for a walk; I look like a crazy person because I like to talk to them a lot.” (elcolombiano.com; 22 May 2023),Athlete,Has studied Law,,Spanish,Katish Recalde (COL) - his mother,
1935820,TRUE,VEGA David,VEGA D,David VEGA,Male,Athlete,ESP,Spain,Spain,Spain,Spain,ESP,0.0,0.0,Trampoline Gymnastics,Men,1998-08-04,BARCELONA,Spain,,Spain,,,Athlete,Sports science at University of Barcelona (ESP),Partner Noemi Romero; a trampoline gymnast who has also qualified for Paris 2024,English; Spanish,Personal/National: Guillermo Villa,
1903521,TRUE,GOUZOU Pierre,GOUZOU P,Pierre GOUZOU,Male,Athlete,FRA,France,France,France,France,FRA,0.0,0.0,Trampoline Gymnastics,Men,1998-12-17,MEAUX,France,BOIS-COLOMBES,France,,Manga comic books; playing video games; spending time with friends,Athlete,Sport Studies at Universite Grenoble Alpes (Saint-Martin-d’Heres; FRA),,English; French,Personal: Franck Bardy; Sebastien Martiny (FRA),Diving: Competed at national level and won a regional diving title in Aquitaine (FRA)
1904746,TRUE,PERZAMANOS Zak,PERZAMANOS Z,Zak PERZAMANOS,Male,Athlete,GBR,Great Britain,Great Britain,Great Britain,Great Britain,GBR,0.0,0.0,Trampoline Gymnastics,Men,2003-06-17,LIVERPOOL,Great Britain,LIVERPOOL,Great Britain,,Going out with friends on bikes; spending time with family; walking his dog; napping; binging television series,Athlete,,Older sister; Holly,English,Personal: Jay Scouler (GBR),
1896212,TRUE,VOGEL Fabian,VOGEL F,Fabian VOGEL,Male,Athlete,GER,Germany,Germany,Germany,Germany,GER,0.0,0.0,Trampoline Gymnastics,Men,1995-03-12,DUESSELDORF,Germany,BAD KREUZNACH,Germany,,Spending time with friends; tennis; other sports activities,Armed forces athlete - rank of sergeant,Studied Sport Management at WINGS; distance learning provider of Wismar University of Applied Sciences; Technology; Business and Design (GER),Father; Joachim. Mother; Petra Vogel. Older brother; Rene Kleiner,English; German,National: Katarina Prokesova (SVK).<br>Personal: Steffen Eisloffel (GER),
